Player ID: 2516, rank: 24, skill: 25, winrate: 0.12, luck: 0.00021288552452211203
Player ID: 1842, rank: 20, skill: 18, winrate: 0.4, luck: 1.253495236148531
Player ID: 1214, rank: 20, skill: 12, winrate: 0.56, luck: 0.4153351423299143
Player ID: 568, rank: 20, skill: 5, winrate: 0.6, luck: 0.17302718635770603
Player ID: 2403, rank: 20, skill: 24, winrate: 0.36, luck: 1.7470731540929767
Player ID: 1514, rank: 20, skill: 15, winrate: 0.48, luck: 0.18180767010028778
Player ID: 2189, rank: 20, skill: 21, winrate: 0.32, luck: 0.09090833267811994
Player ID: 910, rank: 20, skill: 9, winrate: 0.48, luck: 0.06724838757452482
Player ID: 791, rank: 20, skill: 7, winrate: 0.56, luck: 0.34917156046754194
Player ID: 1513, rank: 20, skill: 15, winrate: 0.4, luck: 0.9424736177310635
Player ID: 1719, rank: 20, skill: 17, winrate: 0.48, luck: 16.068660383325742
Player ID: 1883, rank: 20, skill: 18, winrate: 0.36, luck: 0.018242986975585282
Player ID: 1899, rank: 20, skill: 18, winrate: 0.4, luck: 2.7754200282594037
Player ID: 2137, rank: 20, skill: 21, winrate: 0.4, luck: 0.5312542583545642
Player ID: 2163, rank: 20, skill: 21, winrate: 0.36, luck: 2.4131483877350717
Player ID: 1501, rank: 20, skill: 15, winrate: 0.44, luck: 0.038125359025298004
Player ID: 1720, rank: 20, skill: 17, winrate: 0.4, luck: 0.013884669482434971
Player ID: 2112, rank: 20, skill: 21, winrate: 0.4, luck: 0.029389509732102807
Player ID: 1642, rank: 20, skill: 16, winrate: 0.36, luck: 0.001743921152844202
Player ID: 1917, rank: 20, skill: 19, winrate: 0.44, luck: 0.7176758631475458
Player ID: 1699, rank: 20, skill: 16, winrate: 0.48, luck: 0.43313942977484715
Player ID: 1401, rank: 20, skill: 14, winrate: 0.4, luck: 0.04058437976097099
Player ID: 1114, rank: 20, skill: 11, winrate: 0.52, luck: 2.1224839517595178
Player ID: 1610, rank: 20, skill: 16, winrate: 0.44, luck: 0.020663587117103793
Player ID: 1198, rank: 20, skill: 11, winrate: 0.52, luck: 0.0012006138104754635
Player ID: 1173, rank: 20, skill: 11, winrate: 0.48, luck: 4.450401879505359e-05
Player ID: 2169, rank: 20, skill: 21, winrate: 0.36, luck: 0.004952966810117704
Player ID: 1072, rank: 20, skill: 10, winrate: 0.52, luck: 1.0753529694415596
Player ID: 1367, rank: 20, skill: 13, winrate: 0.48, luck: 0.6444587470695918
Player ID: 1470, rank: 20, skill: 14, winrate: 0.48, luck: 0.214556680854122
Player ID: 1339, rank: 20, skill: 13, winrate: 0.44, luck: 0.08626523760436063
Player ID: 1811, rank: 20, skill: 18, winrate: 0.44, luck: 0.9538215070087193
Player ID: 2103, rank: 20, skill: 21, winrate: 0.36, luck: 0.03681724274923762
Player ID: 1809, rank: 20, skill: 18, winrate: 0.48, luck: 0.18083028463175846
Player ID: 1896, rank: 20, skill: 18, winrate: 0.36, luck: 0.059528313021651375
Player ID: 1624, rank: 20, skill: 16, winrate: 0.4, luck: 0.4329809627670382
Player ID: 1267, rank: 20, skill: 12, winrate: 0.52, luck: 0.238525634296295
Player ID: 1324, rank: 20, skill: 13, winrate: 0.48, luck: 0.012793985381353467
Player ID: 1617, rank: 20, skill: 16, winrate: 0.48, luck: 0.8453451466217784
Player ID: 1486, rank: 20, skill: 14, winrate: 0.44, luck: 0.1187840470049321
Player ID: 1636, rank: 20, skill: 16, winrate: 0.36, luck: 0.15468489063686439
Player ID: 1949, rank: 20, skill: 19, winrate: 0.44, luck: 0.9722045847207154
Player ID: 1799, rank: 20, skill: 17, winrate: 0.44, luck: 0.0031680476311379832
Player ID: 1645, rank: 20, skill: 16, winrate: 0.4, luck: 0.501168998781922
Player ID: 932, rank: 20, skill: 9, winrate: 0.56, luck: 0.2661907884746852
Player ID: 2070, rank: 20, skill: 20, winrate: 0.4, luck: 0.45784945711617364
Player ID: 1016, rank: 20, skill: 10, winrate: 0.48, luck: 1.3094450833469942
Player ID: 2043, rank: 20, skill: 20, winrate: 0.4, luck: 1.8557355568067866
Player ID: 2183, rank: 20, skill: 21, winrate: 0.36, luck: 6.776359881340003
Player ID: 1466, rank: 20, skill: 14, winrate: 0.48, luck: 0.013236315639298191
Player ID: 1492, rank: 20, skill: 14, winrate: 0.48, luck: 0.0003500785657862507
Player ID: 1621, rank: 20, skill: 16, winrate: 0.36, luck: 0.0017661473474528666
Player ID: 2357, rank: 20, skill: 23, winrate: 0.36, luck: 3.5936971126211694
Player ID: 1770, rank: 20, skill: 17, winrate: 0.44, luck: 0.3168491843133743
Player ID: 1772, rank: 20, skill: 17, winrate: 0.44, luck: 0.37845177451459683
Player ID: 1614, rank: 20, skill: 16, winrate: 0.52, luck: 0.07438507399198171
Player ID: 1864, rank: 20, skill: 18, winrate: 0.44, luck: 0.20179891490503013
Player ID: 1999, rank: 20, skill: 19, winrate: 0.36, luck: 0.3366397430640304
Player ID: 921, rank: 20, skill: 9, winrate: 0.56, luck: 0.3945147875942224
Player ID: 1818, rank: 20, skill: 18, winrate: 0.48, luck: 0.35090788980924725
Player ID: 1381, rank: 20, skill: 13, winrate: 0.44, luck: 0.39454544345451653
Player ID: 1865, rank: 20, skill: 18, winrate: 0.52, luck: 0.8105627674415107
Player ID: 1837, rank: 20, skill: 18, winrate: 0.36, luck: 0.18030638840153543
Player ID: 1666, rank: 20, skill: 16, winrate: 0.48, luck: 6.516945505417209
Player ID: 1458, rank: 20, skill: 14, winrate: 0.44, luck: 0.01670048481015706
Player ID: 2350, rank: 20, skill: 23, winrate: 0.4, luck: 0.5088265775624417
Player ID: 655, rank: 20, skill: 6, winrate: 0.6, luck: 0.7850682585012728
Player ID: 1722, rank: 20, skill: 17, winrate: 0.44, luck: 0.08810999350401041
Player ID: 1522, rank: 20, skill: 15, winrate: 0.44, luck: 3.413664201370654
Player ID: 873, rank: 20, skill: 8, winrate: 0.6, luck: 0.11146020697925826
Player ID: 1926, rank: 20, skill: 19, winrate: 0.4, luck: 0.5062069756354916
Player ID: 1955, rank: 20, skill: 19, winrate: 0.44, luck: 0.028775574376070527
Player ID: 1925, rank: 20, skill: 19, winrate: 0.48, luck: 0.34456424480834275
Player ID: 1313, rank: 20, skill: 13, winrate: 0.48, luck: 0.010464493516455021
Player ID: 875, rank: 20, skill: 8, winrate: 0.56, luck: 1.0592955043983678
Player ID: 1165, rank: 20, skill: 11, winrate: 0.56, luck: 0.15899295929737312
Player ID: 1627, rank: 20, skill: 16, winrate: 0.4, luck: 0.009918428161337324
Player ID: 2269, rank: 20, skill: 22, winrate: 0.36, luck: 0.45518338103051903
Player ID: 2216, rank: 20, skill: 22, winrate: 0.32, luck: 0.01597405937318601
Player ID: 2073, rank: 20, skill: 20, winrate: 0.44, luck: 7.186193460761001
Player ID: 1688, rank: 20, skill: 16, winrate: 0.48, luck: 4.925267620967711
Player ID: 1981, rank: 20, skill: 19, winrate: 0.36, luck: 0.1961201185209784
Player ID: 1694, rank: 20, skill: 16, winrate: 0.44, luck: 0.051763016477387756
Player ID: 1873, rank: 20, skill: 18, winrate: 0.4, luck: 0.21873647549019024
Player ID: 1330, rank: 20, skill: 13, winrate: 0.48, luck: 1.63258078103294
Player ID: 1491, rank: 20, skill: 14, winrate: 0.48, luck: 0.8399614599363601
Player ID: 1386, rank: 20, skill: 13, winrate: 0.56, luck: 0.45875784061829744
Player ID: 1487, rank: 20, skill: 14, winrate: 0.48, luck: 0.006398029261956114
Player ID: 1958, rank: 20, skill: 19, winrate: 0.36, luck: 0.005222363933187603
Player ID: 1969, rank: 20, skill: 19, winrate: 0.4, luck: 0.0029406618698865883
Player ID: 1794, rank: 20, skill: 17, winrate: 0.44, luck: 0.5962178215787465
Player ID: 1145, rank: 20, skill: 11, winrate: 0.56, luck: 6.27942648598361
Player ID: 1995, rank: 20, skill: 19, winrate: 0.4, luck: 0.06937451513096425
Player ID: 1403, rank: 20, skill: 14, winrate: 0.48, luck: 0.1372250270327344
Player ID: 2243, rank: 20, skill: 22, winrate: 0.36, luck: 0.002388933323203772
Player ID: 1499, rank: 20, skill: 14, winrate: 0.52, luck: 0.03646077830064813
Player ID: 1327, rank: 20, skill: 13, winrate: 0.4, luck: 0.24443852457580123
Player ID: 1234, rank: 20, skill: 12, winrate: 0.4, luck: 0.02755916248998588
Player ID: 1075, rank: 20, skill: 10, winrate: 0.56, luck: 2.207744183053919
Player ID: 1312, rank: 20, skill: 13, winrate: 0.52, luck: 0.327415166763033
Player ID: 1259, rank: 20, skill: 12, winrate: 0.44, luck: 0.04831603205662854
Player ID: 2170, rank: 20, skill: 21, winrate: 0.44, luck: 0.2652944016574423
Player ID: 1748, rank: 20, skill: 17, winrate: 0.36, luck: 0.09927066511530797
Player ID: 765, rank: 20, skill: 7, winrate: 0.48, luck: 0.0009607266618947518
Player ID: 1109, rank: 20, skill: 11, winrate: 0.52, luck: 0.08937633305804424
Player ID: 1675, rank: 20, skill: 16, winrate: 0.4, luck: 0.12793187804450973
Player ID: 1683, rank: 20, skill: 16, winrate: 0.44, luck: 0.5082436786300851
Player ID: 2140, rank: 20, skill: 21, winrate: 0.4, luck: 0.5610944899837554
Player ID: 739, rank: 20, skill: 7, winrate: 0.48, luck: 0.039249360551246046
Player ID: 1776, rank: 20, skill: 17, winrate: 0.4, luck: 0.10750662756578812
Player ID: 1576, rank: 20, skill: 15, winrate: 0.4, luck: 0.01031744054836902
Player ID: 2268, rank: 20, skill: 22, winrate: 0.36, luck: 0.0010545364785845824
Player ID: 2141, rank: 20, skill: 21, winrate: 0.32, luck: 0.00024843295048883053
Player ID: 931, rank: 20, skill: 9, winrate: 0.52, luck: 0.06433501547234094
Player ID: 1726, rank: 20, skill: 17, winrate: 0.4, luck: 0.46991685194396715
Player ID: 1659, rank: 20, skill: 16, winrate: 0.44, luck: 0.07297535584093001
Player ID: 1998, rank: 20, skill: 19, winrate: 0.36, luck: 0.04887087980011175
Player ID: 1396, rank: 20, skill: 13, winrate: 0.48, luck: 0.2161360660027343
Player ID: 2044, rank: 20, skill: 20, winrate: 0.4, luck: 0.005501037555127057
Player ID: 2085, rank: 20, skill: 20, winrate: 0.36, luck: 0.014763807735976917
Player ID: 1524, rank: 20, skill: 15, winrate: 0.52, luck: 3.015918959165885
Player ID: 1304, rank: 20, skill: 13, winrate: 0.48, luck: 3.7948800869361055
Player ID: 1018, rank: 20, skill: 10, winrate: 0.56, luck: 0.00426918900767424
Player ID: 1406, rank: 20, skill: 14, winrate: 0.44, luck: 0.0016696823863668446
Player ID: 1498, rank: 20, skill: 14, winrate: 0.44, luck: 0.2570496149338895
Player ID: 1180, rank: 20, skill: 11, winrate: 0.52, luck: 3.834709511383576
Player ID: 1792, rank: 20, skill: 17, winrate: 0.44, luck: 0.03753421503747242
Player ID: 1172, rank: 20, skill: 11, winrate: 0.48, luck: 0.03364313131549541
Player ID: 532, rank: 20, skill: 5, winrate: 0.56, luck: 0.0032224532709357995
Player ID: 2544, rank: 20, skill: 25, winrate: 0.36, luck: 0.442258952263259
Player ID: 1448, rank: 20, skill: 14, winrate: 0.52, luck: 0.06269221215071716
Player ID: 890, rank: 20, skill: 8, winrate: 0.52, luck: 0.014361928721356696
Player ID: 2024, rank: 20, skill: 20, winrate: 0.4, luck: 0.05470790466615667
Player ID: 1246, rank: 20, skill: 12, winrate: 0.48, luck: 1.0831768965232915
Player ID: 2304, rank: 20, skill: 23, winrate: 0.4, luck: 0.045144694524134166
Player ID: 1961, rank: 20, skill: 19, winrate: 0.36, luck: 0.8589133116517803
Player ID: 1254, rank: 20, skill: 12, winrate: 0.48, luck: 0.044151767270452426
Player ID: 782, rank: 20, skill: 7, winrate: 0.56, luck: 0.008490312124717037
Player ID: 974, rank: 20, skill: 9, winrate: 0.48, luck: 0.001876962134335314
Player ID: 1652, rank: 20, skill: 16, winrate: 0.52, luck: 0.013146608901343969
Player ID: 2139, rank: 20, skill: 21, winrate: 0.4, luck: 0.034645292575524095
Player ID: 2018, rank: 20, skill: 20, winrate: 0.48, luck: 0.7759981493498418
Player ID: 1971, rank: 20, skill: 19, winrate: 0.4, luck: 0.08598722494445853
Player ID: 1712, rank: 20, skill: 17, winrate: 0.36, luck: 0.7901775168576025
Player ID: 2362, rank: 20, skill: 23, winrate: 0.36, luck: 3.81444752460696
Player ID: 2009, rank: 20, skill: 20, winrate: 0.32, luck: 0.514350142738401
Player ID: 2184, rank: 20, skill: 21, winrate: 0.4, luck: 0.003337896245794314
Player ID: 2340, rank: 20, skill: 23, winrate: 0.32, luck: 15.549933349811015
Player ID: 1357, rank: 20, skill: 13, winrate: 0.44, luck: 0.08233406902499328
Player ID: 1027, rank: 20, skill: 10, winrate: 0.44, luck: 0.00864892353263354
Player ID: 1374, rank: 20, skill: 13, winrate: 0.48, luck: 0.011391158420118648
Player ID: 1385, rank: 20, skill: 13, winrate: 0.44, luck: 0.004655054298536392
Player ID: 2191, rank: 20, skill: 21, winrate: 0.36, luck: 0.0026426964555175186
Player ID: 854, rank: 20, skill: 8, winrate: 0.52, luck: 0.02925962755438299
Player ID: 1331, rank: 20, skill: 13, winrate: 0.48, luck: 0.621756476210803
Player ID: 1619, rank: 20, skill: 16, winrate: 0.44, luck: 0.3534697563388943
Player ID: 1589, rank: 20, skill: 15, winrate: 0.52, luck: 0.6640121785981478
Player ID: 2299, rank: 20, skill: 22, winrate: 0.4, luck: 0.3217477306394046
Player ID: 1747, rank: 20, skill: 17, winrate: 0.36, luck: 0.03570671843781309
Player ID: 1613, rank: 20, skill: 16, winrate: 0.36, luck: 0.00011732349546493214
Player ID: 1650, rank: 20, skill: 16, winrate: 0.48, luck: 3.6181698564851237
Player ID: 2118, rank: 20, skill: 21, winrate: 0.36, luck: 1.5854623308121905
Player ID: 706, rank: 20, skill: 7, winrate: 0.48, luck: 0.0018973964316316802
Player ID: 2092, rank: 20, skill: 20, winrate: 0.4, luck: 0.025311465917778966
Player ID: 1425, rank: 20, skill: 14, winrate: 0.52, luck: 0.22222691863244973
Player ID: 1389, rank: 20, skill: 13, winrate: 0.44, luck: 0.050232157384346325
Player ID: 1910, rank: 20, skill: 19, winrate: 0.36, luck: 0.6833867579564539
Player ID: 914, rank: 20, skill: 9, winrate: 0.56, luck: 0.008780134118692063
Player ID: 830, rank: 20, skill: 8, winrate: 0.56, luck: 0.023300307604769775
Player ID: 2039, rank: 20, skill: 20, winrate: 0.4, luck: 0.00823813384468723
Player ID: 1430, rank: 20, skill: 14, winrate: 0.44, luck: 0.036401341933152226
Player ID: 1422, rank: 20, skill: 14, winrate: 0.44, luck: 9.260031872038743e-05
Player ID: 1175, rank: 20, skill: 11, winrate: 0.48, luck: 0.36235604459198056
Player ID: 2055, rank: 20, skill: 20, winrate: 0.4, luck: 0.011912217301362753
Player ID: 839, rank: 20, skill: 8, winrate: 0.52, luck: 0.03542067227632679
Player ID: 1055, rank: 20, skill: 10, winrate: 0.4, luck: 0.03356793778642493
Player ID: 1946, rank: 20, skill: 19, winrate: 0.36, luck: 0.07299617867190782
Player ID: 1980, rank: 20, skill: 19, winrate: 0.4, luck: 0.037588351919433854
Player ID: 2274, rank: 20, skill: 22, winrate: 0.36, luck: 2.160004454704383
Player ID: 1990, rank: 20, skill: 19, winrate: 0.4, luck: 0.010087163821699833
Player ID: 1867, rank: 20, skill: 18, winrate: 0.4, luck: 0.3864362381152284
Player ID: 1459, rank: 20, skill: 14, winrate: 0.44, luck: 0.0037939591014253967
Player ID: 1278, rank: 20, skill: 12, winrate: 0.48, luck: 3.1543994389494054
Player ID: 1771, rank: 20, skill: 17, winrate: 0.48, luck: 0.07595294491692331
Player ID: 1915, rank: 20, skill: 19, winrate: 0.4, luck: 0.9117063558795371
Player ID: 1787, rank: 20, skill: 17, winrate: 0.4, luck: 1.665660742228501
Player ID: 577, rank: 20, skill: 5, winrate: 0.56, luck: 0.11175191946622799
Player ID: 1680, rank: 20, skill: 16, winrate: 0.48, luck: 1.1044493918615874
Player ID: 1871, rank: 20, skill: 18, winrate: 0.36, luck: 0.24135992392998926
Player ID: 2267, rank: 20, skill: 22, winrate: 0.36, luck: 0.7584607067917418
Player ID: 1597, rank: 20, skill: 15, winrate: 0.48, luck: 1.270320104473273
Player ID: 598, rank: 20, skill: 5, winrate: 0.56, luck: 0.068093207645548
Player ID: 1105, rank: 20, skill: 11, winrate: 0.52, luck: 0.016736902107397065
Player ID: 2037, rank: 20, skill: 20, winrate: 0.36, luck: 0.628186516206909
Player ID: 1551, rank: 20, skill: 15, winrate: 0.48, luck: 0.0786520279302176
Player ID: 1086, rank: 20, skill: 10, winrate: 0.56, luck: 0.001819450616780779
Player ID: 1118, rank: 20, skill: 11, winrate: 0.52, luck: 0.5461873267267312
Player ID: 2429, rank: 20, skill: 24, winrate: 0.36, luck: 5.912731377609537
Player ID: 1914, rank: 20, skill: 19, winrate: 0.4, luck: 0.8451023722379118
Player ID: 743, rank: 20, skill: 7, winrate: 0.6, luck: 0.01140610926933417
Player ID: 1679, rank: 20, skill: 16, winrate: 0.4, luck: 2.132250583064369
Player ID: 565, rank: 20, skill: 5, winrate: 0.6, luck: 0.3727883005971125
Player ID: 1373, rank: 20, skill: 13, winrate: 0.52, luck: 0.25886976609170614
Player ID: 1479, rank: 20, skill: 14, winrate: 0.44, luck: 0.08250248330699199
Player ID: 1094, rank: 20, skill: 10, winrate: 0.56, luck: 0.014585710212767743
Player ID: 1473, rank: 20, skill: 14, winrate: 0.48, luck: 0.013002401582084388
Player ID: 1337, rank: 20, skill: 13, winrate: 0.44, luck: 0.01989234226607571
Player ID: 1810, rank: 20, skill: 18, winrate: 0.36, luck: 0.0008425375154833117
Player ID: 1309, rank: 20, skill: 13, winrate: 0.48, luck: 0.1995452280141716
Player ID: 2443, rank: 20, skill: 24, winrate: 0.32, luck: 0.4304833208082495
Player ID: 1908, rank: 20, skill: 19, winrate: 0.44, luck: 2.337641632075927
Player ID: 1568, rank: 20, skill: 15, winrate: 0.48, luck: 1.2535602492645763
Player ID: 2126, rank: 20, skill: 21, winrate: 0.4, luck: 0.0076770835846092745
Player ID: 2071, rank: 20, skill: 20, winrate: 0.4, luck: 0.01621391248061999
Player ID: 1450, rank: 20, skill: 14, winrate: 0.56, luck: 3.159780257487699
Player ID: 2296, rank: 20, skill: 22, winrate: 0.36, luck: 0.042043079768029894
Player ID: 2026, rank: 20, skill: 20, winrate: 0.36, luck: 0.7940870064805347
Player ID: 1964, rank: 20, skill: 19, winrate: 0.4, luck: 0.03439623135036269
Player ID: 1612, rank: 20, skill: 16, winrate: 0.4, luck: 0.013103860142255336
Player ID: 1670, rank: 20, skill: 16, winrate: 0.4, luck: 0.027299546481900607
Player ID: 1088, rank: 20, skill: 10, winrate: 0.48, luck: 0.5717927441703776
Player ID: 1705, rank: 20, skill: 17, winrate: 0.4, luck: 1.5874355783355822
Player ID: 1472, rank: 20, skill: 14, winrate: 0.52, luck: 0.019795030784156203
Player ID: 1463, rank: 20, skill: 14, winrate: 0.52, luck: 3.987163768199354
Player ID: 1326, rank: 20, skill: 13, winrate: 0.44, luck: 0.02886480629395925
Player ID: 2237, rank: 20, skill: 22, winrate: 0.36, luck: 2.68723142625359
Player ID: 1370, rank: 20, skill: 13, winrate: 0.44, luck: 0.05306241444529801
Player ID: 1588, rank: 20, skill: 15, winrate: 0.4, luck: 0.35049509265017653
Player ID: 1456, rank: 20, skill: 14, winrate: 0.36, luck: 0.001283345380745675
Player ID: 2167, rank: 20, skill: 21, winrate: 0.4, luck: 0.16171219764181957
Player ID: 1618, rank: 20, skill: 16, winrate: 0.36, luck: 0.2763462242177711
Player ID: 811, rank: 20, skill: 8, winrate: 0.52, luck: 0.006664292380018511
Player ID: 1474, rank: 20, skill: 14, winrate: 0.52, luck: 1.0999461536857478
Player ID: 1937, rank: 20, skill: 19, winrate: 0.4, luck: 0.1944631145059458
Player ID: 2074, rank: 20, skill: 20, winrate: 0.36, luck: 0.08431691980274011
Player ID: 1415, rank: 20, skill: 14, winrate: 0.4, luck: 0.001534257296960161
Player ID: 1853, rank: 20, skill: 18, winrate: 0.44, luck: 0.0033369525928969622
Player ID: 1849, rank: 20, skill: 18, winrate: 0.44, luck: 0.0545181967869987
Player ID: 1644, rank: 20, skill: 16, winrate: 0.44, luck: 16.35183244734251
Player ID: 1839, rank: 20, skill: 18, winrate: 0.44, luck: 0.022510517537868747
Player ID: 1804, rank: 20, skill: 18, winrate: 0.4, luck: 0.031888579405780576
Player ID: 1017, rank: 20, skill: 10, winrate: 0.48, luck: 0.07146332258690863
Player ID: 1481, rank: 20, skill: 14, winrate: 0.48, luck: 0.7380118760792677
Player ID: 2030, rank: 20, skill: 20, winrate: 0.36, luck: 0.06599597863962887
Player ID: 810, rank: 20, skill: 8, winrate: 0.44, luck: 0.0006601082476900767
Player ID: 1465, rank: 20, skill: 14, winrate: 0.52, luck: 0.009135128819403843
Player ID: 1032, rank: 20, skill: 10, winrate: 0.48, luck: 0.000533688667556651
Player ID: 832, rank: 20, skill: 8, winrate: 0.52, luck: 0.13585709294031664
Player ID: 1626, rank: 20, skill: 16, winrate: 0.52, luck: 0.14599002106129194
Player ID: 223, rank: 20, skill: 2, winrate: 0.6, luck: 0.003134780460951702
Player ID: 2389, rank: 20, skill: 23, winrate: 0.36, luck: 0.0831671550155154
Player ID: 2089, rank: 20, skill: 20, winrate: 0.36, luck: 5.149741735973327
Player ID: 1347, rank: 20, skill: 13, winrate: 0.44, luck: 0.0077544446857462
Player ID: 1420, rank: 20, skill: 14, winrate: 0.4, luck: 0.7401377589308943
Player ID: 2259, rank: 20, skill: 22, winrate: 0.4, luck: 0.6044648260044628
Player ID: 1265, rank: 20, skill: 12, winrate: 0.44, luck: 0.023231304823096235
Player ID: 1427, rank: 20, skill: 14, winrate: 0.36, luck: 0.01721201893179735
Player ID: 731, rank: 20, skill: 7, winrate: 0.56, luck: 0.03727316483684695
Player ID: 1807, rank: 20, skill: 18, winrate: 0.4, luck: 0.1900885687891207
Player ID: 2430, rank: 20, skill: 24, winrate: 0.4, luck: 5.0454837036579825
Player ID: 1886, rank: 20, skill: 18, winrate: 0.4, luck: 6.881348045695489
Player ID: 2255, rank: 20, skill: 22, winrate: 0.36, luck: 0.5444006134435485
Player ID: 1669, rank: 20, skill: 16, winrate: 0.48, luck: 0.40634533377332993
Player ID: 1590, rank: 20, skill: 15, winrate: 0.44, luck: 0.5053946621570572
Player ID: 1408, rank: 20, skill: 14, winrate: 0.44, luck: 0.05411927505161885
Player ID: 892, rank: 20, skill: 8, winrate: 0.56, luck: 0.1811829543487079
Player ID: 2222, rank: 20, skill: 22, winrate: 0.36, luck: 0.4215388757205531
Player ID: 804, rank: 20, skill: 8, winrate: 0.6, luck: 0.9230332622497953
Player ID: 1399, rank: 20, skill: 13, winrate: 0.48, luck: 0.41729867618539385
Player ID: 1581, rank: 20, skill: 15, winrate: 0.44, luck: 0.020269184006785304
Player ID: 1338, rank: 20, skill: 13, winrate: 0.4, luck: 0.015609541375801535
Player ID: 2371, rank: 20, skill: 23, winrate: 0.4, luck: 4.036235431303414
Player ID: 1120, rank: 20, skill: 11, winrate: 0.52, luck: 0.2657942214326215
Player ID: 1814, rank: 20, skill: 18, winrate: 0.4, luck: 0.09413066789345434
Player ID: 2379, rank: 20, skill: 23, winrate: 0.4, luck: 2.7860390581515055
Player ID: 1767, rank: 20, skill: 17, winrate: 0.32, luck: 0.055585136136040235
Player ID: 2111, rank: 20, skill: 21, winrate: 0.36, luck: 1.4105383511981473
Player ID: 1530, rank: 20, skill: 15, winrate: 0.36, luck: 0.0034650146751347335
Player ID: 1184, rank: 20, skill: 11, winrate: 0.4, luck: 0.34124482707721365
Player ID: 2336, rank: 20, skill: 23, winrate: 0.36, luck: 0.10290284754822118
Player ID: 1196, rank: 20, skill: 11, winrate: 0.48, luck: 0.17560753606938498
Player ID: 2426, rank: 20, skill: 24, winrate: 0.36, luck: 4.448090695917288
Player ID: 734, rank: 20, skill: 7, winrate: 0.56, luck: 0.039233994826039086
Player ID: 1774, rank: 20, skill: 17, winrate: 0.4, luck: 0.18583263008531814
Player ID: 1769, rank: 20, skill: 17, winrate: 0.44, luck: 0.007874747213824628
Player ID: 2051, rank: 20, skill: 20, winrate: 0.4, luck: 0.23022463231349477
Player ID: 2064, rank: 20, skill: 20, winrate: 0.32, luck: 1.8655849629913226
Player ID: 928, rank: 20, skill: 9, winrate: 0.6, luck: 2.067550744858281
Player ID: 1127, rank: 20, skill: 11, winrate: 0.48, luck: 0.0007909671929884808
Player ID: 1817, rank: 20, skill: 18, winrate: 0.44, luck: 0.5359468366640191
Player ID: 2314, rank: 20, skill: 23, winrate: 0.4, luck: 0.029225794686143648
Player ID: 1983, rank: 20, skill: 19, winrate: 0.4, luck: 0.3399056580859768
Player ID: 1923, rank: 20, skill: 19, winrate: 0.4, luck: 0.08141714756050766
Player ID: 1485, rank: 20, skill: 14, winrate: 0.44, luck: 0.2007706751481731
Player ID: 1303, rank: 20, skill: 13, winrate: 0.52, luck: 0.04809763070768153
Player ID: 2447, rank: 20, skill: 24, winrate: 0.4, luck: 0.4893603106478203
Player ID: 2053, rank: 20, skill: 20, winrate: 0.36, luck: 0.07573493095036934
Player ID: 2023, rank: 20, skill: 20, winrate: 0.36, luck: 0.004173629713803351
Player ID: 2199, rank: 20, skill: 21, winrate: 0.36, luck: 0.025714715563258515
Player ID: 1973, rank: 20, skill: 19, winrate: 0.4, luck: 0.6577212796158826
Player ID: 1631, rank: 20, skill: 16, winrate: 0.36, luck: 0.13428060993471974
Player ID: 2203, rank: 20, skill: 22, winrate: 0.36, luck: 0.0007039038513708734
Player ID: 2004, rank: 20, skill: 20, winrate: 0.4, luck: 1.9694330085878784
Player ID: 1869, rank: 20, skill: 18, winrate: 0.44, luck: 3.3256844943369046
Player ID: 1643, rank: 20, skill: 16, winrate: 0.44, luck: 0.3337335527545242
Player ID: 1939, rank: 20, skill: 19, winrate: 0.4, luck: 0.0892718235916988
Player ID: 2087, rank: 20, skill: 20, winrate: 0.32, luck: 0.039219337414241676
Player ID: 1218, rank: 20, skill: 12, winrate: 0.4, luck: 0.08890127484846659
Player ID: 1446, rank: 20, skill: 14, winrate: 0.44, luck: 0.007655818316537578
Player ID: 1900, rank: 20, skill: 19, winrate: 0.36, luck: 2.3061693089726623
Player ID: 1464, rank: 20, skill: 14, winrate: 0.44, luck: 0.018731815204197314
Player ID: 2273, rank: 20, skill: 22, winrate: 0.4, luck: 0.07130855161149141
Player ID: 1956, rank: 20, skill: 19, winrate: 0.44, luck: 7.731165508264421
Player ID: 1424, rank: 20, skill: 14, winrate: 0.4, luck: 0.011173874664720602
Player ID: 1957, rank: 20, skill: 19, winrate: 0.36, luck: 0.10881919495157273
Player ID: 1628, rank: 20, skill: 16, winrate: 0.44, luck: 0.05344856921860258
Player ID: 1759, rank: 20, skill: 17, winrate: 0.4, luck: 0.5413936732573917
Player ID: 2134, rank: 20, skill: 21, winrate: 0.36, luck: 0.019941441631269947
Player ID: 2010, rank: 20, skill: 20, winrate: 0.4, luck: 1.9511210667323993
Player ID: 1866, rank: 20, skill: 18, winrate: 0.32, luck: 0.14180398016459841
Player ID: 2029, rank: 20, skill: 20, winrate: 0.4, luck: 0.0010180334027105067
Player ID: 1290, rank: 20, skill: 12, winrate: 0.44, luck: 0.44296376903108525
Player ID: 1231, rank: 20, skill: 12, winrate: 0.48, luck: 0.14430183073752875
Player ID: 1880, rank: 20, skill: 18, winrate: 0.4, luck: 0.7923110451474877
Player ID: 2047, rank: 20, skill: 20, winrate: 0.36, luck: 0.5295140450811384
Player ID: 2381, rank: 20, skill: 23, winrate: 0.36, luck: 0.13220229625717245
